Date,Open,High,Low,Close,Adj Close,Volume
2007-12-31,48.930000,49.849998,48.389999,48.830002,34.811329,3462900
2008-01-02,49.740002,52.990002,49.529999,52.389999,37.349312,12021100
2008-01-03,52.459999,55.029999,52.459999,53.810001,38.361637,14370800
2008-01-04,53.360001,53.680000,52.080002,52.419998,37.370689,7886000
2008-01-07,52.639999,53.270000,50.930000,51.520000,36.729084,9584500
2008-01-08,52.950001,54.980000,52.590000,52.779999,37.627346,11777400
2008-01-09,52.520000,53.029999,51.730000,52.919998,37.727150,8824700
2008-01-10,52.220001,54.590000,51.910000,53.919998,38.440052,10733500
2008-01-11,53.650002,55.740002,53.540001,54.720001,39.010387,10441200
2008-01-14,55.490002,57.369999,55.009998,56.220001,40.079758,13881200
2008-01-15,55.730000,57.549999,55.650002,56.119999,40.008465,17988000
2008-01-16,55.790001,56.500000,53.130001,53.919998,38.440052,15728300
2008-01-17,54.189999,54.990002,52.599998,52.889999,37.705769,11727400
2008-01-18,53.150002,54.189999,51.700001,52.880001,37.698635,11619600
2008-01-22,50.119999,53.990002,50.110001,53.099998,37.855473,16072500
2008-01-23,51.650002,53.189999,48.590000,50.500000,36.001911,21049500
2008-01-24,52.380001,53.200001,51.049999,52.970001,37.762794,14637000
2008-01-25,54.500000,55.250000,52.939999,53.259998,37.969536,10477700
2008-01-28,53.500000,55.270000,52.790001,55.220001,39.366825,10840600
2008-01-29,54.930000,55.599998,54.060001,54.590000,38.917721,7227800
2008-01-30,54.259998,56.889999,53.910000,55.630001,39.659130,8349000
2008-01-31,54.650002,55.790001,53.480000,54.250000,38.675327,8907900
2008-02-01,54.849998,55.560001,52.119999,53.230000,37.948147,10265100
2008-02-04,52.549999,52.700001,50.889999,50.910000,36.294209,11236600
2008-02-05,49.919998,50.880001,49.209999,49.480000,35.274738,9311900
2008-02-06,50.320000,51.130001,49.750000,49.869999,35.552792,9892100
2008-02-07,49.500000,50.700001,49.380001,50.220001,35.802299,9144600
2008-02-08,50.080002,51.770000,49.490002,51.290001,36.565105,8604500
2008-02-11,51.380001,51.590000,49.919998,50.919998,36.301331,5813000
2008-02-12,50.840000,50.970001,48.080002,48.490002,34.568966,10864800
2008-02-13,48.930000,49.799999,48.049999,49.290001,35.139290,6249200
2008-02-14,49.349998,49.650002,48.410000,48.570000,34.625988,6680000
2008-02-15,48.810001,49.279999,47.599998,47.889999,34.141212,6269400
2008-02-19,49.209999,50.990002,48.869999,50.480000,35.987663,7601700
2008-02-20,50.200001,51.150002,49.660000,51.150002,36.465302,7457400
2008-02-21,51.360001,52.000000,50.189999,50.639999,36.101730,9998300
2008-02-22,50.180000,50.900002,48.419998,50.049999,35.681118,9692800
2008-02-25,50.099998,50.389999,48.759998,49.680000,35.417332,6686400
2008-02-26,49.340000,50.680000,49.080002,50.450001,35.966267,5768300
2008-02-27,51.000000,51.860001,50.750000,51.389999,36.636391,7645400
2008-02-28,51.500000,53.060001,51.490002,52.840000,37.670120,8133400
2008-02-29,52.360001,52.689999,50.970001,51.169998,36.479557,6565600
2008-03-03,51.770000,53.000000,51.410000,52.380001,37.342197,7452100
2008-03-04,51.950001,52.380001,49.459999,50.200001,35.788071,9131700
2008-03-05,50.799999,51.950001,50.180000,51.330002,36.666672,7261300
2008-03-06,50.980000,51.709999,50.250000,50.919998,36.373787,6593400
2008-03-07,50.419998,50.910000,48.950001,49.570000,35.409454,7929500
2008-03-10,48.389999,50.200001,48.389999,49.380001,35.273712,8654100
2008-03-11,49.790001,52.220001,49.490002,52.119999,37.230976,8473400
2008-03-12,51.910000,52.480000,50.799999,51.380001,36.702393,7353600
2008-03-13,52.250000,53.869999,52.060001,53.779999,38.416779,10011600
2008-03-14,53.639999,54.299999,52.590000,53.630001,38.309643,8780900
2008-03-17,52.459999,55.150002,52.419998,53.380001,38.131046,12909600
2008-03-18,53.849998,53.849998,50.500000,50.889999,36.352364,11650500
2008-03-19,50.360001,50.799999,48.599998,48.720001,34.802273,13109500
2008-03-20,47.209999,47.490002,45.750000,45.970001,32.837830,16927400
