Date,Open,High,Low,Close,Adj Close,Volume
2007-12-31,32.016617,32.016617,31.306646,31.389729,9.204978,20194178
2008-01-02,31.351965,31.661631,30.777946,30.966766,9.080952,26868991
2008-01-03,31.125378,31.518127,30.966766,31.261330,9.167334,24634609
2008-01-04,30.989426,31.548338,30.845921,30.883686,9.056587,27351457
2008-01-07,31.012085,31.676737,30.951662,31.291540,9.176186,35447982
2008-01-08,31.170694,31.608761,28.051359,29.577040,8.785727,96360720
2008-01-09,29.607250,29.645016,28.640484,29.456194,8.749824,74335053
2008-01-10,29.244713,29.962236,28.829306,29.758308,8.839569,47312213
2008-01-11,29.425982,29.509064,28.610271,28.851965,8.570345,39484328
2008-01-14,29.025681,29.290030,28.874622,29.086103,8.639892,28799251
2008-01-15,28.632931,28.776436,28.293051,28.421450,8.442459,38172641
2008-01-16,28.398792,29.342899,28.361027,28.602718,8.496303,47949322
2008-01-17,28.700907,28.904835,28.021149,28.172205,8.368423,39989964
2008-01-18,28.247734,28.549849,26.744713,27.273415,8.101442,64356595
2008-01-22,25.944109,27.228098,25.377644,27.160122,8.067789,66336769
2008-01-23,26.691843,27.960726,25.166162,27.711479,8.231568,76524022
2008-01-24,27.613293,28.126888,26.435045,27.001511,8.020675,59372132
2008-01-25,27.205439,27.379154,26.533234,26.631420,7.910740,54177948
2008-01-28,26.623867,27.537764,26.178247,27.492447,8.166505,52994556
2008-01-29,27.719032,28.663141,27.688822,28.617825,8.500793,43894042
2008-01-30,28.542295,28.814199,28.021149,28.209970,8.379641,34712897
2008-01-31,27.802114,29.070997,27.620846,29.070997,8.635405,50640352
2008-02-01,29.138973,29.229607,28.655588,28.912388,8.588292,37395321
2008-02-04,28.919941,29.078550,28.655588,28.821753,8.561366,27687223
2008-02-05,28.640484,28.716011,27.673716,27.741692,8.240541,41224064
2008-02-06,27.990936,28.036255,27.424471,27.492447,8.166505,30728319
2008-02-07,27.341391,28.043806,27.190332,27.945620,8.301117,36746428
2008-02-08,27.847431,27.945620,27.190332,27.469790,8.159776,36829046
2008-02-11,27.515106,27.945620,27.024170,27.847431,8.271951,32946813
2008-02-12,27.764351,28.549849,27.764351,28.330816,8.415538,34747321
2008-02-13,28.489426,29.320242,28.330816,29.206949,8.675789,47657115
2008-02-14,29.267372,29.320242,28.368580,28.580059,8.489573,33418025
2008-02-15,28.519636,28.685801,28.330816,28.610271,8.498543,30312186
2008-02-19,28.882175,28.882175,26.963745,27.107250,8.052084,72829930
2008-02-20,26.216011,26.465258,24.886707,25.951662,7.708822,172969346
2008-02-21,26.435045,26.525681,25.845921,26.034742,7.733499,56371418
2008-02-22,26.095165,26.472811,25.551359,26.419941,7.847920,52689242
2008-02-25,26.246223,26.850452,26.102718,26.812689,7.964585,32104352
2008-02-26,26.706949,26.956194,26.412388,26.865559,7.980289,33934385
2008-02-27,26.646526,27.046827,26.510574,26.586103,7.897279,34915734
2008-02-28,26.110271,27.613293,25.377644,27.160122,8.067789,52691493
2008-02-29,26.903322,26.948641,26.306646,26.306646,7.814269,44711877
2008-03-03,26.246223,26.669184,26.140484,26.480364,7.865869,28911791
2008-03-04,26.246223,26.435045,25.868580,26.336859,7.823241,29419677
2008-03-05,26.578550,26.918428,26.314199,26.774923,7.953363,28765754
2008-03-06,26.593657,26.880665,26.314199,26.450151,7.856896,27874304
2008-03-07,26.200907,26.820242,26.132931,26.442598,7.854650,33284036
2008-03-10,26.480364,26.623867,25.876133,26.170694,7.773884,29748824
