Date,Open,High,Low,Close,Adj Close,Volume
2007-12-31,67.290001,67.330002,66.550003,66.699997,41.031498,8515000
2008-01-02,66.559998,67.000000,65.720001,65.910004,40.545521,11970500
2008-01-03,65.750000,66.400002,65.360001,65.930000,40.557816,9277600
2008-01-04,65.720001,66.400002,65.720001,65.839996,40.502460,12714800
2008-01-07,65.760002,67.209999,65.750000,66.860001,41.129921,12352700
2008-01-08,67.050003,67.750000,66.599998,66.940002,41.179134,13478500
2008-01-09,66.989998,68.290001,66.989998,67.800003,41.708172,19489900
2008-01-10,67.430000,68.230003,67.349998,67.910004,41.775845,13043400
2008-01-11,67.339996,68.029999,67.339996,67.879997,41.757389,15541800
2008-01-14,68.290001,68.290001,67.309998,67.949997,41.800434,11661600
2008-01-15,67.699997,68.169998,67.449997,67.760002,41.683575,11545300
2008-01-16,67.330002,68.849998,67.330002,68.309998,42.021919,18310300
2008-01-17,68.370003,68.559998,66.000000,67.830002,41.726627,18336600
2008-01-18,68.160004,68.160004,66.010002,66.290001,40.779282,22716600
2008-01-22,64.669998,66.750000,64.500000,65.269997,40.151810,29488900
2008-01-23,65.000000,65.570000,62.130001,64.199997,39.493580,22843600
2008-01-24,64.540001,64.540001,63.340000,63.509998,39.069118,18084400
2008-01-25,63.540001,63.990002,62.340000,62.459999,38.423187,23938400
2008-01-28,62.660000,63.130001,62.500000,63.070000,38.798439,10182000
2008-01-29,63.340000,63.389999,62.830002,62.970001,38.736935,10074000
2008-01-30,62.970001,63.000000,62.000000,62.180000,38.250950,13653300
2008-01-31,61.860001,63.389999,61.720001,63.139999,38.841499,21274200
2008-02-01,63.349998,63.590000,62.750000,63.360001,38.976849,11780400
2008-02-04,63.380001,63.709999,63.000000,63.470001,39.044510,7976200
2008-02-05,63.720001,63.750000,62.799999,62.869999,38.675419,11320400
2008-02-06,63.180000,63.369999,62.779999,63.049999,38.786137,9556900
2008-02-07,62.810001,63.180000,62.500000,62.810001,38.638512,13693300
2008-02-08,62.849998,63.189999,61.939999,62.029999,38.158680,13338800
2008-02-11,62.130001,62.139999,61.360001,61.880001,38.066410,11133400
2008-02-12,62.139999,63.150002,62.009998,62.970001,38.736935,11421300
2008-02-13,62.590000,63.750000,62.590000,63.410000,39.007599,11190600
2008-02-14,63.299999,63.630001,62.619999,62.790001,38.626194,10864100
2008-02-15,62.669998,63.099998,62.450001,62.900002,38.693874,11916000
2008-02-19,63.250000,63.830002,63.049999,63.660000,39.161388,10392600
2008-02-20,63.660000,63.709999,63.110001,63.230000,38.896866,13772900
2008-02-21,63.380001,63.570000,62.750000,62.980000,38.743080,11085000
2008-02-22,62.759998,63.279999,62.500000,63.180000,39.123932,10142300
2008-02-25,63.340000,63.939999,63.209999,63.849998,39.538811,9979000
2008-02-26,63.669998,64.070000,63.400002,63.720001,39.458305,9219200
2008-02-27,63.209999,63.849998,62.959999,63.040001,39.037231,9569700
2008-02-28,63.099998,63.490002,62.500000,62.709999,38.832878,8545200
2008-02-29,62.700001,62.750000,61.880001,61.959999,38.368431,12028300
2008-03-03,62.000000,62.299999,61.619999,62.230000,38.535641,8841200
2008-03-04,62.099998,62.799999,62.009998,62.639999,38.789513,14347700
2008-03-05,62.759998,63.279999,62.639999,63.130001,39.092960,13654600
2008-03-06,62.950001,63.299999,62.509998,62.630001,38.783352,12137700
2008-03-07,62.060001,62.419998,61.400002,61.509998,38.089775,14935800
2008-03-10,61.689999,61.740002,61.169998,61.330002,37.978317,14229400
2008-03-11,61.759998,62.529999,61.490002,62.439999,38.665680,13635600
2008-03-12,62.450001,63.130001,62.139999,62.549999,38.733791,13132300
2008-03-13,62.520000,63.439999,61.660000,62.810001,38.894798,15810500
2008-03-14,63.369999,63.369999,62.250000,62.650002,38.795731,20835000
2008-03-17,61.639999,64.290001,61.639999,64.040001,39.656460,21927300
2008-03-18,64.739998,65.309998,64.430000,65.309998,40.442917,15062200
2008-03-19,65.389999,65.809998,64.820000,64.879997,40.176636,15845800
2008-03-20,64.970001,65.500000,64.889999,65.379997,40.486267,16276300
2008-03-24,65.160004,65.540001,64.639999,64.889999,40.182835,9887900
2008-03-25,64.930000,65.139999,64.349998,64.550003,39.972282,9511900
2008-03-26,64.209999,64.849998,64.209999,64.699997,40.065174,11354700
2008-03-27,64.820000,65.250000,64.519997,64.620003,40.015636,10772200
2008-03-28,64.839996,65.000000,64.059998,64.180000,39.743172,8755200
2008-03-31,64.290001,65.010002,63.720001,64.870003,40.170444,13668500
2008-04-01,65.129997,65.919998,64.510002,65.870003,40.789684,11204700
2008-04-02,65.849998,65.970001,65.150002,65.309998,40.442917,9791500
2008-04-03,64.800003,65.580002,64.800003,65.269997,40.418144,7651200
2008-04-04,65.239998,65.949997,65.029999,65.730003,40.703011,8079600
2008-04-07,65.650002,66.239998,65.500000,66.139999,40.956890,8901900
2008-04-08,65.980003,66.610001,65.750000,66.320000,41.068333,8861100
2008-04-09,66.220001,66.500000,65.940002,66.290001,41.049774,8589900
2008-04-10,66.260002,66.570000,66.150002,66.330002,41.074547,8272100
2008-04-11,66.199997,66.750000,65.940002,66.000000,40.870186,9234800
2008-04-14,65.989998,66.419998,65.739998,65.739998,40.709183,10326800
2008-04-15,65.629997,66.019997,64.989998,65.650002,40.653465,17362000
2008-04-16,65.790001,65.910004,65.129997,65.699997,40.684414,12617900
2008-04-17,65.639999,66.000000,65.550003,65.760002,40.721565,8841500
2008-04-18,66.070000,66.800003,65.940002,66.510002,41.186005,10741100
2008-04-21,66.250000,66.570000,66.050003,66.320000,41.068333,8975600
2008-04-22,66.059998,67.160004,65.790001,66.989998,41.483242,13185600
2008-04-23,67.120003,67.489998,66.750000,67.260002,41.650444,10643000
2008-04-24,67.209999,67.739998,67.019997,67.370003,41.718559,9613100
2008-04-25,67.570000,67.699997,66.940002,67.309998,41.681412,9182200
2008-04-28,67.300003,67.669998,67.169998,67.320000,41.687588,9071600
2008-04-29,67.250000,67.489998,67.129997,67.190002,41.607094,7706800
2008-04-30,67.449997,67.669998,66.919998,67.089996,41.545151,13098400
2008-05-01,67.129997,67.879997,66.949997,67.809998,41.991016,13165100
2008-05-02,67.510002,68.320000,67.510002,68.260002,42.269680,12562300
2008-05-05,68.040001,68.320000,67.709999,67.900002,42.046764,10550400
2008-05-06,67.699997,67.980003,67.309998,67.580002,41.848606,9487600
